Symbol,ceiling,floor,ref_price,prior_close_price,match_price,match_vol,accumulated_volume,accumulated_value,avg_match_price,highest,lowest,foreign_buy_volume,foreign_sell_volume,current_room,total_room,total_accumulated_value,total_accumulated_volume,reference_price
CSTB2333,2330,10,1160,1160,1070,50000,636200,692,1087.7082678403017,1130,1040,150300,485900,362400,3000000,692.0229999999999,6362.0,1160.0
CSTB2328,750,170,460,460,400,2800,496900,206,414.57033608371904,460,400,0,0,50000000,50000000,206.78400000000005,4969.0,460.0
CSM,12850,11250,12050,12050,11900,19000,248300,2938,11832.460732984293,12050,11700,0,13500,51074293,51813233,2938.295,2483.0,12050.0
CSHB2306,1190,410,800,800,770,1000,38700,30,775.1937984496124,800,670,0,0,2000000,2000000,30.376,387.0,800.0
CRE,7290,6350,6820,6820,6850,2100,165900,1125,6781.193490054249,6930,6700,8000,2300,213193077,231839267,1125.228,1659.0,6820.0
CRC,7100,6180,6640,6640,6640,600,777600,5133,6601.080246913581,6640,6590,0,0,0,0,5133.012000000001,7776.0,6640.0
CPOW2315,1040,200,620,620,680,100,13100,8,610.6870229007634,690,610,0,0,2990000,3000000,8.226999999999999,131.0,620.0
COM,29600,25800,27700,27700,27300,100,100,2,27300.0,27300,27300,0,0,6889447,6919107,2.73,1.0,27700.0
CNG,37800,32900,35350,35350,35000,22800,171000,6036,35298.245614035084,35700,35000,7400,2100,16145811,17198816,6036.2450000000035,1710.0,35350.0
CMX,8570,7450,8010,8010,8050,11100,255500,2045,8003.913894324854,8090,7980,0,18800,33608942,50949495,2045.5620000000004,2555.0,8010.0
CMWG2404,1440,10,290,290,230,100,333000,78,234.23423423423424,270,230,0,0,25000000,25000000,78.16100000000002,3330.0,290.0
CMWG2403,2760,920,1840,1840,1850,600,132900,240,1805.8690744920993,1850,1790,0,0,15000000,15000000,240.43400000000008,1329.0,1840.0
CMWG2402,2280,440,1360,1360,1310,6000,143100,188,1313.7665967854648,1520,1290,0,0,15000000,15000000,188.80500000000006,1431.0,1360.0
CMWG2401,3590,1290,2440,2440,2300,1400,407400,956,2346.5881197839963,2450,2300,20000,0,9616000,10000000,956.391,4074.0,2440.0
CMWG2314,2160,1240,1700,1700,1680,12100,2102700,3502,1665.4777191230323,1720,1650,0,0,40000000,40000000,3502.818000000006,21027.0,1700.0
CMV,9630,8370,9000,9000,9000,200,500,4,9000.0,9000,9000,0,0,0,0,4.5,5.0,9000.0
CMSN2403,1480,10,420,420,370,72300,718400,277,385.5790645879733,410,370,0,0,15000000,15000000,277.567,7184.0,420.0
CMSN2402,1520,10,460,460,420,100,3110900,1355,435.56527050049823,460,400,0,0,18000000,18000000,1355.6440000000007,31109.0,460.0
CMSN2401,1650,330,990,990,960,2000,87900,85,967.0079635949943,1010,950,0,0,6970000,7000000,85.28799999999998,879.0,990.0
CMSN2317,1370,50,710,710,0,0,0,0,0.0,0,0,0,0,2000000,2000000,0.0,0.0,710.0
CMSN2313,540,10,10,10,10,200,74900,0,10.000000000000002,10,10,0,0,25000000,25000000,0.7490000000000002,749.0,10.0
CMG,53900,46900,50400,50400,50200,16600,339800,17126,50400.23543260741,50900,50200,7705,84400,13413902,95219648,17126.929999999993,3398.0,50400.0
CMBB2404,3070,1330,2200,2200,1890,100,567800,1063,1872.1380767876012,1990,1820,0,0,7000000,7000000,1063.5809999999994,5678.0,2200.0
CMBB2403,2570,830,1700,1700,1530,200,154500,244,1579.2880258899677,1620,1530,0,0,7000000,7000000,244.281,1545.0,1700.0
CMBB2402,2900,1120,2010,2010,1930,30000,226800,440,1940.0352733686068,2200,1930,0,10000,9796800,11000000,440.5989999999998,2268.0,2010.0
CMBB2315,2130,1250,1690,1690,1600,42300,1519000,2476,1630.019749835418,1690,1590,0,0,19975900,20000000,2476.1489999999994,15190.0,1690.0
CLW,49100,42700,45900,45900,46550,1000,37000,1687,45594.59459459459,46550,45000,0,0,5746510,6370000,1687.94,370.0,45900.0
CLL,40400,35200,37800,37800,37800,200,700,26,38042.857142857145,38300,37800,0,0,13060299,16660000,26.63,7.0,37800.0
CLC,47100,41000,44050,44050,43900,600,5800,255,43965.51724137931,44200,43900,1600,149,12241686,12841715,255.39,58.0,44050.0
CKG,28200,24600,26400,26400,26500,25000,400600,10612,26490.26460309536,26600,26400,0,0,0,0,10612.265,4006.0,26400.0
CII,16050,13950,15000,15000,15000,78200,1716700,25866,15067.280246985496,15150,15000,15000,3400,109495845,127511245,25866.104999999887,17167.0,15000.0
CIG,5880,5120,5500,5500,5480,200,44700,241,5391.498881431768,5500,5350,0,0,0,0,241.99800000000005,447.0,5500.0
CHPG2405,970,10,70,70,50,130200,764500,39,51.013734466971876,60,50,0,0,18000000,18000000,39.651,7645.0,70.0
CHPG2404,910,10,10,10,10,400,43700,0,10.000000000000005,10,10,0,0,20000000,20000000,0.43700000000000017,437.0,10.0
CHPG2403,860,10,410,410,410,5500,280000,117,417.85714285714283,430,400,0,0,14447000,15000000,117.69599999999998,2800.0,410.0
CHPG2402,2100,780,1440,1440,1430,1000,340300,491,1442.844548927417,1480,1410,0,0,10496400,10500000,491.473,3403.0,1440.0
CHPG2342,890,510,700,700,610,700,17000,10,588.2352941176471,700,540,0,0,8000000,8000000,10.122000000000003,170.0,700.0
CHPG2339,2170,190,1180,1180,1170,600,256000,306,1195.3125,1220,1120,150000,105900,1747500,3000000,306.95200000000006,2560.0,1180.0
CHPG2334,750,270,510,510,500,1500,219500,110,501.1389521640091,520,500,0,0,25000000,25000000,110.705,2195.0,510.0
CHPG2333,850,190,520,520,530,200,100600,52,516.8986083499005,570,510,0,0,21000000,21000000,52.93500000000002,1006.0,520.0
CHPG2332,690,30,360,360,320,9000,309100,102,329.9902944031058,370,320,0,0,21000000,21000000,102.72899999999991,3091.0,360.0
CHPG2331,490,10,160,160,140,21000,1198600,180,150.17520440513934,180,130,0,0,23000000,23000000,180.09099999999995,11986.0,160.0
CHP,34950,30450,32700,32700,32700,100,4000,130,32700.000000000004,32700,32700,0,0,0,0,130.8,40.0,32700.0
CFPT2401,2840,700,1770,1770,1670,4000,422100,704,1667.8512200900261,1730,1640,0,42300,6957700,7000000,704.542,4221.0,1770.0
CFPT2317,4390,2970,3680,3680,3650,100,59500,217,3647.0588235294117,3690,3610,0,0,4999100,5000000,217.079,595.0,3680.0
CFPT2314,6950,4810,5880,5880,5820,100,666600,3866,5799.579957995799,5880,5750,0,25500,10898200,11000000,3866.448,6666.0,5880.0
CDC,18600,16200,17400,17400,17350,4600,479300,8278,17271.02023784686,17400,17200,10300,400,10617339,10774470,8278.294999999998,4793.0,17400.0
CCL,9870,8590,9230,9230,9020,103200,438000,4002,9136.986301369863,9250,9020,0,14400,28914181,29790709,4002.964000000002,4380.0,9230.0
CCI,22100,19300,20700,20700,21200,100,3100,62,20232.258064516125,21200,20200,0,0,0,0,62.72,31.0,20700.0
CACB2402,1120,10,250,250,130,82200,1121600,177,157.81027104136948,210,130,0,0,20000000,20000000,177.87499999999986,11216.0,250.0
CACB2305,1460,780,1120,1120,1090,100,346300,371,1071.3254403696217,1120,1070,0,0,25000000,25000000,371.98299999999983,3463.0,1120.0
C47,6510,5670,6090,6090,6060,1100,29400,178,6054.421768707483,6150,6000,0,0,0,0,178.79999999999995,294.0,6090.0
C32,18700,16300,17500,17500,17500,200,3400,59,17352.941176470587,17500,17300,0,0,7354363,7515072,59.17999999999999,34.0,17500.0
BWE,48150,41850,45000,45000,45000,2900,74800,3371,45066.8449197861,45400,44900,37900,24624,80295116,107765035,3371.6250000000014,748.0,45000.0
BVH,45900,39900,42900,42900,42850,8300,212100,9086,42838.28382838284,43050,42750,500,5080,167184364,363738154,9086.810000000005,2121.0,42900.0
BTT,38400,33400,35900,35900,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,38600.0
BTP,14050,12250,13150,13150,13000,600,34700,456,13141.21037463977,13300,13000,0,0,24429464,29637944,456.09999999999985,347.0,13150.0
BSI,54400,47350,50900,50900,51300,47200,976800,50308,51502.866502866505,52100,50600,62700,22300,133427229,223060701,50308.02999999994,9768.0,50900.0
BRC,13650,11950,12800,12800,13000,100,11200,140,12500.0,13000,12400,2500,0,6052088,6187498,140.17000000000002,112.0,12800.0
BMP,124300,108100,116200,116200,115800,3900,104200,12095,116074.85604606527,116400,115500,16400,55900,12883049,81860938,12095.430000000017,1042.0,116200.0
BMI,22750,19850,21300,21300,21550,4200,83100,1785,21480.14440433213,21550,21300,66040,50350,22335693,59086849,1785.9549999999992,831.0,21300.0
BMC,22100,19300,20700,20700,20450,2800,36600,751,20519.12568306011,20750,20450,0,0,5462661,6072388,751.185,366.0,20700.0
BKG,3740,3260,3500,3500,3500,1800,27200,94,3486.213235294116,3520,3470,0,0,35714940,35804510,94.82499999999996,272.0,3500.0
BID,52900,46050,49500,49500,49200,390800,2164800,106701,49289.07982261641,49600,49150,120700,221048,732252918,1710130770,106701.49499999928,21648.0,49500.0
BIC,33550,29250,31400,31400,31600,700,47100,1495,31740.976645435243,32000,31450,29900,800,4567175,57465678,1495.6699999999996,471.0,31400.0
BHN,40550,35250,37900,37900,0,0,0,0,0.0,0,0,0,0,72863790,113582000,0.0,0.0,37000.0
BFC,43300,37700,40500,40500,40800,25300,256800,10400,40498.442367601245,41450,40000,2900,5600,25958126,28583996,10400.514999999996,2568.0,40500.0
BCM,73900,64300,69100,69100,67900,85600,516400,35234,68230.05422153369,69500,67800,51100,47600,330777761,351900000,35234.560000000005,5164.0,69100.0
BCG,6790,5910,6350,6350,6300,660400,3817000,24172,6332.722033010217,6360,6300,200,427300,428163958,440105322,24172.797000000144,38170.0,6350.0
BCE,6090,5310,5700,5700,5690,100,4700,26,5670.425531914894,5700,5600,0,0,16582760,17150000,26.651000000000003,47.0,5700.0
BBC,52400,45650,49050,49050,48000,200,1700,82,48235.294117647056,49100,48000,0,0,9240433,9376343,82.77000000000001,17.0,49050.0
BAF,23050,20050,21550,21550,21550,306900,2314400,50255,21714.051157967508,21950,21500,136400,0,117400754,119510821,50255.33499999996,23144.0,21550.0
AST,59900,52100,56000,56000,56100,500,1800,101,56111.11111111111,56900,56000,300,200,2472465,22050000,101.03,18.0,56000.0
ASP,4380,3820,4100,4100,4050,900,14900,60,4061.1409395973146,4100,4030,0,0,10251,18296565,60.51099999999999,149.0,4100.0
ASM,9760,8500,9130,9130,9110,45600,520800,4755,9130.184331797234,9200,9100,0,47000,135061904,181387342,4755.423000000004,5208.0,9130.0
ASG,20300,17700,19000,19000,19000,100,500,9,19040.0,19050,19000,0,0,26568524,27235400,9.52,5.0,19000.0
APH,6780,5900,6340,6340,6330,56600,699700,4454,6365.58525082178,6530,6250,3500,26100,174100309,243884268,4454.753,6997.0,6340.0
APG,10200,8900,9560,9560,9450,3700,73900,698,9445.196211096076,9590,9390,0,400,203138722,223621942,698.2119999999999,739.0,9560.0
ANV,36050,31350,33700,33700,33050,58700,876400,29265,33392.28662711091,33950,33050,0,2400,64383233,65434416,29265.450000000037,8764.0,33700.0
AGR,19400,16900,18150,18150,18100,86100,1001500,18217,18189.71542685971,18450,18000,0,0,214730296,215391309,18217.674999999967,10015.0,18150.0
AGM,3920,3420,3670,3670,3920,3000,317700,1242,3909.3484419263455,3920,3690,0,0,0,0,1242.3170000000025,3177.0,3670.0
AGG,17300,15100,16200,16200,16150,9000,209400,3381,16146.131805157593,16300,16100,100,34100,76648948,78198640,3381.5499999999934,2094.0,16200.0
ADS,10600,9260,9950,9950,10000,600,53000,528,9962.264150943396,10000,9930,0,0,38066239,38197363,528.8650000000001,530.0,9950.0
ADP,32600,28400,30500,30500,30400,100,900,27,30355.55555555556,30500,30200,0,0,22840610,23039850,27.32,9.0,30500.0
ADG,13350,11650,12500,12500,12050,900,1000,12,12050.0,12050,12050,0,1000,3922882,13897338,12.05,10.0,12500.0
ACL,12800,11200,12000,12000,11800,500,7700,90,11817.532467532468,11950,11800,0,0,18690913,19832876,90.995,77.0,12000.0
ACG,44400,38600,41500,41500,41900,1300,7300,304,41643.83561643836,41950,41550,5000,0,17284364,75393973,304.16999999999996,73.0,41500.0
ACC,14200,12400,13300,13300,13250,100,65300,838,12833.078101071975,13300,12800,0,0,0,0,838.4749999999999,653.0,13300.0
ACB,27450,23950,25700,25700,25400,1718500,8664100,221426,25556.722567837398,25750,25400,0,1745,0,1339997373,221426.16999999608,86641.0,25700.0
ABT,42600,37100,39850,39850,40000,100,200,7,39975.0,40000,39950,0,0,6863489,7193603,7.995,2.0,39850.0
ABS,4510,3930,4220,4220,4210,5500,84700,357,4214.876033057852,4290,4200,0,0,0,0,357.356,847.0,4220.0
ABR,15850,13850,14850,14850,14850,100,1100,16,14545.454545454546,14850,14500,0,0,121200,9800000,16.035,11.0,14850.0
AAT,3720,3240,3480,3480,3500,5000,9300,32,3495.2688172043013,3700,3450,0,0,34826900,35409551,32.506,93.0,3480.0
AAM,8270,7190,7730,7730,7350,100,2500,18,7278.799999999999,7700,7250,0,0,5937864,6049741,18.197,25.0,7730.0
AAA,10100,8790,9450,9450,9430,133800,1088800,10302,9461.792799412196,9540,9430,1100,500,374126056,382274496,10302.66899999998,10888.0,9450.0
